date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2004-06-02,1121.20,1128.10,1118.64,1124.99,0,3.79,0.34%,1124.99,N/A,N/A
2004-06-01,1120.68,1122.70,1113.32,1121.20,0,0.52,0.05%,1121.20,N/A,N/A
2004-05-28,1121.28,1122.69,1118.10,1120.68,0,-0.60,-0.05%,1120.68,N/A,N/A
2004-05-27,1114.94,1123.95,1114.86,1121.28,0,6.34,0.57%,1121.28,N/A,N/A
2004-05-26,1113.05,1116.71,1109.91,1114.94,0,1.89,0.17%,1114.94,N/A,N/A
2004-05-25,1095.41,1113.80,1090.74,1113.05,0,17.64,1.61%,1113.05,N/A,N/A
2004-05-24,1093.56,1101.28,1091.77,1095.41,0,1.85,0.17%,1095.41,N/A,N/A
2004-05-21,1089.19,1099.64,1089.19,1093.56,0,4.37,0.40%,1093.56,N/A,N/A
2004-05-20,1088.68,1092.62,1085.43,1089.19,0,0.51,0.05%,1089.19,N/A,N/A
2004-05-19,1091.49,1105.93,1088.49,1088.68,0,-2.81,-0.26%,1088.68,N/A,N/A
2004-05-18,1084.10,1094.10,1084.10,1091.49,0,7.39,0.68%,1091.49,N/A,N/A
2004-05-17,1095.70,1095.70,1079.36,1084.10,0,-11.60,-1.06%,1084.10,N/A,N/A
2004-05-14,1096.44,1102.10,1088.24,1095.70,0,-0.74,-0.07%,1095.70,N/A,N/A
2004-05-13,1097.28,1102.77,1091.76,1096.44,0,-0.84,-0.08%,1096.44,N/A,N/A
2004-05-12,1095.45,1097.55,1076.32,1097.28,0,1.83,0.17%,1097.28,N/A,N/A
2004-05-11,1087.12,1095.69,1087.12,1095.45,0,8.33,0.77%,1095.45,N/A,N/A
2004-05-10,1098.70,1098.70,1079.63,1087.12,0,-11.58,-1.05%,1087.12,N/A,N/A
2004-05-07,1113.99,1117.30,1098.63,1098.70,0,-15.29,-1.37%,1098.70,N/A,N/A
2004-05-06,1121.53,1121.53,1106.30,1113.99,0,-7.54,-0.67%,1113.99,N/A,N/A
2004-05-05,1119.55,1125.07,1117.90,1121.53,0,1.98,0.18%,1121.53,N/A,N/A
2004-05-04,1117.49,1127.74,1112.89,1119.55,0,2.06,0.18%,1119.55,N/A,N/A
2004-05-03,1107.30,1118.72,1107.30,1117.49,0,10.19,0.92%,1117.49,N/A,N/A
2004-04-30,1113.89,1119.26,1107.23,1107.30,0,-6.59,-0.59%,1107.30,N/A,N/A
2004-04-29,1122.41,1128.80,1108.04,1113.89,0,-8.52,-0.76%,1113.89,N/A,N/A
2004-04-28,1138.11,1138.11,1121.70,1122.41,0,-15.70,-1.38%,1122.41,N/A,N/A
2004-04-27,1135.53,1146.56,1135.53,1138.11,0,2.58,0.23%,1138.11,N/A,N/A
2004-04-26,1140.60,1145.08,1132.91,1135.53,0,-5.07,-0.44%,1135.53,N/A,N/A
2004-04-23,1139.93,1141.92,1134.81,1140.60,0,0.67,0.06%,1140.60,N/A,N/A
2004-04-22,1124.09,1142.77,1121.95,1139.93,0,15.84,1.41%,1139.93,N/A,N/A
2004-04-21,1118.15,1125.72,1116.03,1124.09,0,5.94,0.53%,1124.09,N/A,N/A
2004-04-20,1135.82,1139.26,1118.09,1118.15,0,-17.67,-1.56%,1118.15,N/A,N/A
2004-04-19,1134.56,1136.18,1129.84,1135.82,0,1.21,0.11%,1135.82,N/A,N/A
2004-04-16,1128.84,1136.80,1126.90,1134.61,0,5.77,0.51%,1134.61,N/A,N/A
2004-04-15,1128.17,1134.08,1120.75,1128.84,0,0.67,0.06%,1128.84,N/A,N/A
2004-04-14,1129.44,1132.52,1122.15,1128.17,0,-1.27,-0.11%,1128.17,N/A,N/A
2004-04-13,1145.20,1147.78,1127.70,1129.44,0,-15.76,-1.38%,1129.44,N/A,N/A
2004-04-12,1139.32,1147.29,1139.32,1145.20,0,5.88,0.52%,1145.20,N/A,N/A
2004-04-08,1140.53,1148.97,1134.52,1139.32,0,-1.21,-0.11%,1139.32,N/A,N/A
2004-04-07,1148.16,1148.16,1138.41,1140.53,0,-7.63,-0.66%,1140.53,N/A,N/A
2004-04-06,1150.57,1150.57,1143.30,1148.16,0,-2.41,-0.21%,1148.16,N/A,N/A
2004-04-05,1141.81,1150.57,1141.64,1150.57,0,8.76,0.77%,1150.57,N/A,N/A
2004-04-02,1132.17,1144.81,1132.17,1141.81,0,9.64,0.85%,1141.81,N/A,N/A
2004-04-01,1126.21,1135.67,1126.20,1132.17,0,5.96,0.53%,1132.17,N/A,N/A
2004-03-31,1127.00,1130.83,1121.46,1126.21,0,-0.79,-0.07%,1126.21,N/A,N/A
2004-03-30,1122.47,1127.60,1119.66,1127.00,0,4.53,0.40%,1127.00,N/A,N/A
2004-03-29,1108.06,1124.37,1108.06,1122.47,0,14.41,1.30%,1122.47,N/A,N/A
2004-03-26,1109.19,1115.27,1106.13,1108.06,0,-1.13,-0.10%,1108.06,N/A,N/A
2004-03-25,1091.33,1110.38,1091.33,1109.19,0,17.86,1.64%,1109.19,N/A,N/A
2004-03-24,1093.95,1098.32,1087.16,1091.33,0,-2.62,-0.24%,1091.33,N/A,N/A
2004-03-23,1095.40,1101.52,1091.57,1093.95,0,-1.45,-0.13%,1093.95,N/A,N/A
2004-03-22,1109.78,1109.78,1089.54,1095.40,0,-14.38,-1.30%,1095.40,N/A,N/A
2004-03-19,1122.32,1122.72,1109.69,1109.78,0,-12.54,-1.12%,1109.78,N/A,N/A
2004-03-18,1123.75,1125.50,1113.25,1122.32,0,-1.43,-0.13%,1122.32,N/A,N/A
2004-03-17,1110.70,1125.76,1110.70,1123.75,0,13.05,1.17%,1123.75,N/A,N/A
2004-03-16,1104.49,1113.76,1102.61,1110.70,0,6.21,0.56%,1110.70,N/A,N/A
2004-03-15,1120.57,1120.57,1103.36,1104.49,0,-16.08,-1.43%,1104.49,N/A,N/A
2004-03-12,1106.78,1120.63,1106.78,1120.57,0,13.79,1.25%,1120.57,N/A,N/A
2004-03-11,1123.89,1125.96,1105.87,1106.78,0,-17.11,-1.52%,1106.78,N/A,N/A
2004-03-10,1140.58,1141.45,1122.53,1123.89,0,-16.69,-1.46%,1123.89,N/A,N/A
2004-03-09,1147.20,1147.32,1136.84,1140.58,0,-6.62,-0.58%,1140.58,N/A,N/A
2004-03-08,1156.86,1159.94,1146.97,1147.20,0,-9.66,-0.84%,1147.20,N/A,N/A
2004-03-05,1154.87,1163.23,1148.77,1156.86,0,1.99,0.17%,1156.86,N/A,N/A
2004-03-04,1151.03,1154.97,1149.81,1154.87,0,3.84,0.33%,1154.87,N/A,N/A
2004-03-03,1149.10,1152.44,1143.78,1151.03,0,1.93,0.17%,1151.03,N/A,N/A
2004-03-02,1155.97,1156.54,1147.31,1149.10,0,-6.87,-0.59%,1149.10,N/A,N/A
2004-03-01,1144.94,1157.45,1144.94,1155.97,0,11.03,0.96%,1155.97,N/A,N/A
2004-02-27,1145.80,1151.68,1141.80,1144.94,0,0.03,0.00%,1144.94,N/A,N/A
2004-02-26,1143.67,1147.23,1138.62,1144.91,0,1.24,0.11%,1144.91,N/A,N/A
2004-02-25,1139.09,1145.24,1138.96,1143.67,0,4.58,0.40%,1143.67,N/A,N/A
2004-02-24,1140.99,1144.54,1134.43,1139.09,0,-1.90,-0.17%,1139.09,N/A,N/A
2004-02-23,1144.11,1146.69,1136.98,1140.99,0,-3.12,-0.27%,1140.99,N/A,N/A
2004-02-20,1147.06,1149.81,1139.00,1144.11,0,-2.95,-0.26%,1144.11,N/A,N/A
2004-02-19,1151.82,1158.57,1146.85,1147.06,0,-4.76,-0.41%,1147.06,N/A,N/A
2004-02-18,1156.99,1157.40,1149.54,1151.82,0,-5.17,-0.45%,1151.82,N/A,N/A
2004-02-17,1145.81,1158.98,1145.81,1156.99,0,11.18,0.98%,1156.99,N/A,N/A
2004-02-13,1152.11,1156.88,1143.24,1145.81,0,-6.30,-0.55%,1145.81,N/A,N/A
2004-02-12,1157.76,1157.76,1151.44,1152.11,0,-5.65,-0.49%,1152.11,N/A,N/A
2004-02-11,1145.54,1158.89,1142.33,1157.76,0,12.22,1.07%,1157.76,N/A,N/A
2004-02-10,1139.81,1147.02,1138.70,1145.54,0,5.73,0.50%,1145.54,N/A,N/A
2004-02-09,1142.76,1144.46,1139.21,1139.81,0,-2.95,-0.26%,1139.81,N/A,N/A
2004-02-06,1128.59,1142.79,1128.39,1142.76,0,14.17,1.26%,1142.76,N/A,N/A
2004-02-05,1126.52,1131.17,1124.44,1128.59,0,2.07,0.18%,1128.59,N/A,N/A
2004-02-04,1136.03,1136.03,1124.74,1126.52,0,-9.51,-0.84%,1126.52,N/A,N/A
2004-02-03,1135.26,1137.44,1131.33,1136.03,0,0.77,0.07%,1136.03,N/A,N/A
2004-02-02,1131.13,1142.45,1127.87,1135.26,0,4.13,0.37%,1135.26,N/A,N/A
2004-01-30,1134.11,1134.17,1127.73,1131.13,0,-2.98,-0.26%,1131.13,N/A,N/A
2004-01-29,1128.48,1134.39,1122.38,1134.11,0,5.63,0.50%,1134.11,N/A,N/A
2004-01-28,1144.05,1149.14,1126.50,1128.48,0,-15.57,-1.36%,1128.48,N/A,N/A
2004-01-27,1155.37,1155.37,1144.05,1144.05,0,-11.32,-0.98%,1144.05,N/A,N/A
2004-01-26,1141.55,1155.38,1141.00,1155.37,0,13.82,1.21%,1155.37,N/A,N/A
2004-01-23,1143.94,1150.31,1136.85,1141.55,0,-2.39,-0.21%,1141.55,N/A,N/A
2004-01-22,1147.62,1150.51,1143.01,1143.94,0,-3.68,-0.32%,1143.94,N/A,N/A
2004-01-21,1138.77,1149.21,1134.62,1147.62,0,8.85,0.78%,1147.62,N/A,N/A
2004-01-20,1139.83,1142.93,1135.40,1138.77,0,-1.06,-0.09%,1138.77,N/A,N/A
2004-01-16,1132.05,1139.83,1132.05,1139.83,0,7.78,0.69%,1139.83,N/A,N/A
2004-01-15,1130.52,1137.11,1124.54,1132.05,0,1.53,0.14%,1132.05,N/A,N/A
2004-01-14,1121.22,1130.75,1121.22,1130.52,0,9.30,0.83%,1130.52,N/A,N/A
2004-01-13,1127.23,1129.07,1115.19,1121.22,0,-6.01,-0.53%,1121.22,N/A,N/A
2004-01-12,1121.86,1127.85,1120.90,1127.23,0,5.37,0.48%,1127.23,N/A,N/A
2004-01-09,1131.92,1131.92,1120.90,1121.86,0,-10.06,-0.89%,1121.86,N/A,N/A
2004-01-08,1126.33,1131.92,1124.91,1131.92,0,5.59,0.50%,1131.92,N/A,N/A
2004-01-07,1123.67,1126.33,1116.45,1126.33,0,2.66,0.24%,1126.33,N/A,N/A
2004-01-06,1122.22,1124.46,1118.44,1123.67,0,1.45,0.13%,1123.67,N/A,N/A
2004-01-05,1108.48,1122.22,1108.48,1122.22,0,13.74,1.24%,1122.22,N/A,N/A
2004-01-02,1111.92,1118.85,1105.08,1108.48,0,-3.44,-0.31%,1108.48,N/A,N/A
2003-12-31,1109.64,1112.56,1106.21,1111.92,0,2.28,0.21%,1111.92,N/A,N/A
2003-12-30,1109.48,1109.75,1106.41,1109.64,0,0.16,0.01%,1109.64,N/A,N/A
2003-12-29,1095.89,1109.48,1095.89,1109.48,0,13.59,1.24%,1109.48,N/A,N/A
2003-12-26,1094.04,1098.47,1094.04,1095.89,0,1.85,0.17%,1095.89,N/A,N/A
2003-12-24,1096.02,1096.40,1092.73,1094.04,0,-1.98,-0.18%,1094.04,N/A,N/A
2003-12-23,1092.94,1096.95,1091.73,1096.02,0,3.08,0.28%,1096.02,N/A,N/A
2003-12-22,1088.66,1092.94,1086.14,1092.94,0,4.28,0.39%,1092.94,N/A,N/A
2003-12-19,1089.18,1091.06,1084.19,1088.66,0,-0.52,-0.05%,1088.66,N/A,N/A
2003-12-18,1076.48,1089.50,1076.48,1089.18,0,12.70,1.18%,1089.18,N/A,N/A
2003-12-17,1075.13,1076.54,1071.14,1076.48,0,1.35,0.13%,1076.48,N/A,N/A
2003-12-16,1068.04,1075.94,1068.04,1075.13,0,7.09,0.66%,1075.13,N/A,N/A
2003-12-15,1074.14,1082.79,1068.00,1068.04,0,-6.10,-0.57%,1068.04,N/A,N/A
2003-12-12,1071.21,1074.76,1067.64,1074.14,0,2.93,0.27%,1074.14,N/A,N/A
2003-12-11,1059.05,1073.63,1059.05,1071.21,0,12.16,1.15%,1071.21,N/A,N/A
2003-12-10,1060.18,1063.02,1053.41,1059.05,0,-1.13,-0.11%,1059.05,N/A,N/A
2003-12-09,1069.30,1071.94,1059.16,1060.18,0,-9.12,-0.85%,1060.18,N/A,N/A
2003-12-08,1061.50,1069.59,1060.93,1069.30,0,7.80,0.73%,1069.30,N/A,N/A
2003-12-05,1069.72,1069.72,1060.09,1061.50,0,-8.22,-0.77%,1061.50,N/A,N/A
2003-12-04,1064.73,1070.37,1063.15,1069.72,0,4.99,0.47%,1069.72,N/A,N/A
2003-12-03,1066.62,1074.30,1064.63,1064.73,0,-1.89,-0.18%,1064.73,N/A,N/A
2003-12-02,1070.12,1071.22,1065.22,1066.62,0,-3.50,-0.33%,1066.62,N/A,N/A
2003-12-01,1058.20,1070.47,1058.20,1070.12,0,11.92,1.13%,1070.12,N/A,N/A
2003-11-28,1058.45,1060.63,1056.77,1058.20,0,-0.25,-0.02%,1058.20,N/A,N/A
2003-11-26,1053.89,1058.45,1048.28,1058.45,0,4.56,0.43%,1058.45,N/A,N/A
2003-11-25,1052.08,1058.05,1049.31,1053.89,0,1.81,0.17%,1053.89,N/A,N/A
2003-11-24,1035.28,1052.08,1035.28,1052.08,0,16.80,1.62%,1052.08,N/A,N/A
2003-11-21,1033.65,1037.57,1031.20,1035.28,0,1.63,0.16%,1035.28,N/A,N/A
2003-11-20,1042.44,1046.48,1033.42,1033.65,0,-8.79,-0.84%,1033.65,N/A,N/A
2003-11-19,1034.15,1043.95,1034.15,1042.44,0,8.29,0.80%,1042.44,N/A,N/A
2003-11-18,1043.63,1048.77,1034.00,1034.15,0,-9.48,-0.91%,1034.15,N/A,N/A
2003-11-17,1050.35,1050.35,1035.28,1043.63,0,-6.72,-0.64%,1043.63,N/A,N/A
2003-11-14,1058.41,1063.65,1048.11,1050.35,0,-8.06,-0.76%,1050.35,N/A,N/A
2003-11-13,1058.56,1059.62,1052.96,1058.41,0,-0.12,-0.01%,1058.41,N/A,N/A
2003-11-12,1046.57,1059.10,1046.57,1058.53,0,11.96,1.14%,1058.53,N/A,N/A
2003-11-11,1047.11,1048.23,1043.46,1046.57,0,-0.54,-0.05%,1046.57,N/A,N/A
2003-11-10,1053.21,1053.65,1045.58,1047.11,0,-6.10,-0.58%,1047.11,N/A,N/A
2003-11-07,1058.05,1062.39,1052.17,1053.21,0,-4.84,-0.46%,1053.21,N/A,N/A
2003-11-06,1051.81,1058.94,1046.93,1058.05,0,6.24,0.59%,1058.05,N/A,N/A
2003-11-05,1053.25,1054.54,1044.88,1051.81,0,-1.44,-0.14%,1051.81,N/A,N/A
2003-11-04,1059.02,1059.02,1051.70,1053.25,0,-5.77,-0.54%,1053.25,N/A,N/A
2003-11-03,1050.71,1061.44,1050.71,1059.02,0,8.31,0.79%,1059.02,N/A,N/A
2003-10-31,1046.94,1053.09,1046.94,1050.71,0,3.77,0.36%,1050.71,N/A,N/A
2003-10-30,1048.11,1052.81,1043.82,1046.94,0,-1.17,-0.11%,1046.94,N/A,N/A
2003-10-29,1046.79,1049.83,1043.35,1048.11,0,1.32,0.13%,1048.11,N/A,N/A
2003-10-28,1031.13,1046.79,1031.13,1046.79,0,15.66,1.52%,1046.79,N/A,N/A
2003-10-27,1028.91,1037.75,1028.91,1031.13,0,2.22,0.22%,1031.13,N/A,N/A
2003-10-24,1033.77,1033.77,1018.32,1028.91,0,-4.86,-0.47%,1028.91,N/A,N/A
2003-10-23,1030.36,1035.44,1025.89,1033.77,0,3.41,0.33%,1033.77,N/A,N/A
2003-10-22,1046.03,1046.03,1028.39,1030.36,0,-15.67,-1.50%,1030.36,N/A,N/A
2003-10-21,1044.68,1048.57,1042.59,1046.03,0,1.35,0.13%,1046.03,N/A,N/A
2003-10-20,1039.32,1044.69,1036.13,1044.68,0,5.36,0.52%,1044.68,N/A,N/A
2003-10-17,1050.07,1051.89,1036.57,1039.32,0,-10.75,-1.02%,1039.32,N/A,N/A
2003-10-16,1046.76,1052.94,1044.04,1050.07,0,3.31,0.32%,1050.07,N/A,N/A
2003-10-15,1049.48,1053.79,1043.15,1046.76,0,-2.72,-0.26%,1046.76,N/A,N/A
2003-10-14,1045.35,1049.49,1040.84,1049.48,0,4.13,0.40%,1049.48,N/A,N/A
2003-10-13,1038.06,1048.90,1038.06,1045.35,0,7.29,0.70%,1045.35,N/A,N/A
2003-10-10,1038.73,1040.84,1035.74,1038.06,0,-0.67,-0.06%,1038.06,N/A,N/A
2003-10-09,1033.78,1048.28,1033.78,1038.73,0,4.95,0.48%,1038.73,N/A,N/A
2003-10-08,1039.25,1040.06,1030.96,1033.78,0,-5.47,-0.53%,1033.78,N/A,N/A
2003-10-07,1034.35,1039.25,1026.27,1039.25,0,4.90,0.47%,1039.25,N/A,N/A
2003-10-06,1029.85,1036.48,1029.15,1034.35,0,4.50,0.44%,1034.35,N/A,N/A
2003-10-03,1020.24,1039.31,1020.24,1029.85,0,9.61,0.94%,1029.85,N/A,N/A
2003-10-02,1018.22,1021.87,1013.38,1020.24,0,2.02,0.20%,1020.24,N/A,N/A
2003-10-01,995.97,1018.22,995.97,1018.22,0,22.25,2.23%,1018.22,N/A,N/A
2003-09-30,1006.58,1006.58,990.36,995.97,0,-10.61,-1.05%,995.97,N/A,N/A
2003-09-29,996.85,1006.89,995.31,1006.58,0,9.73,0.98%,1006.58,N/A,N/A
2003-09-26,1003.27,1003.45,996.08,996.85,0,-6.42,-0.64%,996.85,N/A,N/A
2003-09-25,1009.38,1015.97,1003.26,1003.27,0,-6.11,-0.61%,1003.27,N/A,N/A
2003-09-24,1029.03,1029.83,1008.93,1009.38,0,-19.65,-1.91%,1009.38,N/A,N/A
2003-09-23,1022.82,1030.12,1021.54,1029.03,0,6.21,0.61%,1029.03,N/A,N/A
2003-09-22,1036.30,1036.30,1018.30,1022.82,0,-13.48,-1.30%,1022.82,N/A,N/A
2003-09-19,1039.58,1040.29,1031.89,1036.30,0,-3.28,-0.32%,1036.30,N/A,N/A
2003-09-18,1025.97,1040.16,1025.75,1039.58,0,13.61,1.33%,1039.58,N/A,N/A
2003-09-17,1029.32,1031.34,1024.53,1025.97,0,-3.35,-0.33%,1025.97,N/A,N/A
2003-09-16,1014.81,1029.66,1014.81,1029.32,0,14.51,1.43%,1029.32,N/A,N/A
2003-09-15,1018.63,1019.79,1013.59,1014.81,0,-3.82,-0.38%,1014.81,N/A,N/A
2003-09-12,1016.42,1019.65,1007.71,1018.63,0,2.21,0.22%,1018.63,N/A,N/A
2003-09-11,1010.92,1020.88,1010.92,1016.42,0,5.50,0.54%,1016.42,N/A,N/A
2003-09-10,1023.17,1023.17,1009.74,1010.92,0,-12.25,-1.20%,1010.92,N/A,N/A
2003-09-09,1031.64,1031.64,1021.14,1023.17,0,-8.47,-0.82%,1023.17,N/A,N/A
2003-09-08,1021.39,1032.41,1021.39,1031.64,0,10.25,1.00%,1031.64,N/A,N/A
2003-09-05,1027.97,1029.21,1018.19,1021.39,0,-6.58,-0.64%,1021.39,N/A,N/A
2003-09-04,1026.27,1029.17,1022.19,1027.97,0,1.70,0.17%,1027.97,N/A,N/A
2003-09-03,1021.99,1029.34,1021.99,1026.27,0,4.28,0.42%,1026.27,N/A,N/A
2003-09-02,1008.01,1022.59,1005.73,1021.99,0,13.98,1.39%,1021.99,N/A,N/A
2003-08-29,1002.84,1008.85,999.52,1008.01,0,5.17,0.52%,1008.01,N/A,N/A
2003-08-28,996.79,1004.12,991.42,1002.84,0,6.05,0.61%,1002.84,N/A,N/A
2003-08-27,996.73,998.05,993.33,996.79,0,0.06,0.01%,996.79,N/A,N/A
2003-08-26,993.71,997.93,983.57,996.73,0,3.02,0.30%,996.73,N/A,N/A
2003-08-25,993.06,993.71,987.91,993.71,0,0.65,0.07%,993.71,N/A,N/A
2003-08-22,1003.27,1011.01,992.62,993.06,0,-10.21,-1.02%,993.06,N/A,N/A
2003-08-21,1000.30,1009.53,999.33,1003.27,0,2.97,0.30%,1003.27,N/A,N/A
2003-08-20,1002.35,1003.54,996.62,1000.30,0,-2.05,-0.20%,1000.30,N/A,N/A
2003-08-19,999.74,1003.30,995.30,1002.35,0,2.61,0.26%,1002.35,N/A,N/A
2003-08-18,990.67,1000.35,990.67,999.74,0,9.07,0.92%,999.74,N/A,N/A
2003-08-15,990.51,992.39,987.10,990.67,0,0.16,0.02%,990.67,N/A,N/A
2003-08-14,984.03,991.91,980.36,990.51,0,6.48,0.66%,990.51,N/A,N/A
2003-08-13,990.35,992.50,980.85,984.03,0,-6.32,-0.64%,984.03,N/A,N/A
2003-08-12,980.59,990.41,979.90,990.35,0,9.76,1.00%,990.35,N/A,N/A
2003-08-11,977.59,985.46,974.21,980.59,0,3.00,0.31%,980.59,N/A,N/A
2003-08-08,974.12,980.57,973.83,977.59,0,3.47,0.36%,977.59,N/A,N/A
2003-08-07,967.08,974.89,963.82,974.12,0,7.04,0.73%,974.12,N/A,N/A
2003-08-06,965.46,975.74,960.84,967.08,0,1.62,0.17%,967.08,N/A,N/A
2003-08-05,982.82,982.82,964.97,965.46,0,-17.36,-1.77%,965.46,N/A,N/A
2003-08-04,980.15,985.75,966.79,982.82,0,2.67,0.27%,982.82,N/A,N/A
2003-08-01,990.31,990.31,978.86,980.15,0,-10.16,-1.03%,980.15,N/A,N/A
2003-07-31,987.49,1004.59,987.49,990.31,0,2.82,0.29%,990.31,N/A,N/A
2003-07-30,989.28,992.62,985.96,987.49,0,-1.79,-0.18%,987.49,N/A,N/A
2003-07-29,996.52,998.64,984.15,989.28,0,-7.24,-0.73%,989.28,N/A,N/A
2003-07-28,998.68,1000.68,993.59,996.52,0,-2.16,-0.22%,996.52,N/A,N/A
2003-07-25,981.60,998.71,977.49,998.68,0,17.08,1.74%,998.68,N/A,N/A
2003-07-24,988.61,998.89,981.07,981.60,0,-7.01,-0.71%,981.60,N/A,N/A
2003-07-23,988.11,989.86,979.79,988.61,0,0.50,0.05%,988.61,N/A,N/A
2003-07-22,978.80,990.29,976.08,988.11,0,9.31,0.95%,988.11,N/A,N/A
2003-07-21,993.32,993.32,975.63,978.80,0,-14.52,-1.46%,978.80,N/A,N/A
2003-07-18,981.73,994.25,981.71,993.32,0,11.59,1.18%,993.32,N/A,N/A
2003-07-17,994.00,994.00,978.60,981.73,0,-12.36,-1.24%,981.73,N/A,N/A
2003-07-16,1000.42,1003.47,989.30,994.09,0,-6.33,-0.63%,994.09,N/A,N/A
2003-07-15,1003.86,1009.61,996.67,1000.42,0,-3.44,-0.34%,1000.42,N/A,N/A
2003-07-14,998.14,1015.41,998.14,1003.86,0,5.72,0.57%,1003.86,N/A,N/A
2003-07-11,988.70,1000.86,988.70,998.14,0,9.44,0.95%,998.14,N/A,N/A
2003-07-10,1002.21,1002.21,983.63,988.70,0,-13.51,-1.35%,988.70,N/A,N/A
2003-07-09,1007.84,1010.43,998.17,1002.21,0,-5.63,-0.56%,1002.21,N/A,N/A
2003-07-08,1004.42,1008.92,998.73,1007.84,0,3.42,0.34%,1007.84,N/A,N/A
2003-07-07,985.70,1005.56,985.70,1004.42,0,18.72,1.90%,1004.42,N/A,N/A
2003-07-03,993.75,995.00,983.34,985.70,0,-8.05,-0.81%,985.70,N/A,N/A
2003-07-02,982.32,993.78,982.32,993.75,0,11.43,1.16%,993.75,N/A,N/A
2003-07-01,974.50,983.26,962.10,982.32,0,7.82,0.80%,982.32,N/A,N/A
2003-06-30,976.22,983.61,973.60,974.50,0,-1.72,-0.18%,974.50,N/A,N/A
2003-06-27,985.82,988.88,974.29,976.22,0,-9.60,-0.97%,976.22,N/A,N/A
2003-06-26,975.32,986.53,973.80,985.82,0,10.50,1.08%,985.82,N/A,N/A
2003-06-25,983.45,991.64,974.86,975.32,0,-8.13,-0.83%,975.32,N/A,N/A
2003-06-24,981.64,987.84,979.08,983.45,0,1.81,0.18%,983.45,N/A,N/A
2003-06-23,995.69,995.69,977.40,981.64,0,-14.05,-1.41%,981.64,N/A,N/A
2003-06-20,994.70,1002.09,993.36,995.69,0,0.99,0.10%,995.69,N/A,N/A
2003-06-19,1010.09,1011.22,993.08,994.70,0,-15.39,-1.52%,994.70,N/A,N/A
2003-06-18,1011.66,1015.12,1004.61,1010.09,0,-1.57,-0.16%,1010.09,N/A,N/A
2003-06-17,1010.74,1015.33,1007.04,1011.66,0,0.92,0.09%,1011.66,N/A,N/A
2003-06-16,988.61,1010.86,988.61,1010.74,0,22.13,2.24%,1010.74,N/A,N/A
2003-06-13,998.51,1000.92,984.27,988.61,0,-9.90,-0.99%,988.61,N/A,N/A
2003-06-12,997.48,1002.74,991.27,998.51,0,1.03,0.10%,998.51,N/A,N/A
2003-06-11,984.84,997.48,981.61,997.48,0,12.64,1.28%,997.48,N/A,N/A
2003-06-10,975.93,984.84,975.93,984.84,0,8.91,0.91%,984.84,N/A,N/A
2003-06-09,987.76,987.76,972.59,975.93,0,-11.83,-1.20%,975.93,N/A,N/A
2003-06-06,990.14,1007.69,986.01,987.76,0,-2.38,-0.24%,987.76,N/A,N/A
2003-06-05,986.24,990.14,978.13,990.14,0,3.90,0.40%,990.14,N/A,N/A
2003-06-04,971.56,987.85,970.72,986.24,0,14.68,1.51%,986.24,N/A,N/A
2003-06-03,967.00,973.02,964.47,971.56,0,4.56,0.47%,971.56,N/A,N/A
2003-06-02,963.59,979.11,963.59,967.00,0,3.41,0.35%,967.00,N/A,N/A
2003-05-30,949.64,965.38,949.64,963.59,0,13.95,1.47%,963.59,N/A,N/A
2003-05-29,953.22,962.08,946.23,949.64,0,-3.58,-0.38%,949.64,N/A,N/A
2003-05-28,951.48,959.39,950.12,953.22,0,1.74,0.18%,953.22,N/A,N/A
2003-05-27,933.22,952.76,927.33,951.48,0,18.26,1.96%,951.48,N/A,N/A
2003-05-23,931.87,935.20,927.42,933.22,0,1.35,0.14%,933.22,N/A,N/A
2003-05-22,923.42,935.30,922.54,931.87,0,8.45,0.92%,931.87,N/A,N/A
2003-05-21,919.73,923.85,914.91,923.42,0,3.69,0.40%,923.42,N/A,N/A
2003-05-20,920.77,925.34,912.05,919.73,0,-1.04,-0.11%,919.73,N/A,N/A
2003-05-19,944.30,944.30,920.23,920.77,0,-23.53,-2.49%,920.77,N/A,N/A
2003-05-16,946.67,948.65,938.60,944.30,0,-2.37,-0.25%,944.30,N/A,N/A
2003-05-15,939.28,948.23,938.79,946.67,0,7.39,0.79%,946.67,N/A,N/A
2003-05-14,942.30,947.29,935.24,939.28,0,-3.02,-0.32%,939.28,N/A,N/A
2003-05-13,945.11,947.51,938.91,942.30,0,-2.81,-0.30%,942.30,N/A,N/A
2003-05-12,933.41,946.84,929.30,945.11,0,11.70,1.25%,945.11,N/A,N/A
2003-05-09,920.27,933.77,920.27,933.41,0,13.14,1.43%,933.41,N/A,N/A
2003-05-08,929.62,929.62,919.72,920.27,0,-9.35,-1.01%,920.27,N/A,N/A
2003-05-07,934.39,937.22,926.41,929.62,0,-4.77,-0.51%,929.62,N/A,N/A
2003-05-06,926.55,939.61,926.38,934.39,0,7.84,0.85%,934.39,N/A,N/A
2003-05-05,930.08,933.88,924.55,926.55,0,-3.53,-0.38%,926.55,N/A,N/A
2003-05-02,916.30,930.56,912.35,930.08,0,13.78,1.50%,930.08,N/A,N/A
2003-05-01,916.92,919.68,902.83,916.30,0,-0.62,-0.07%,916.30,N/A,N/A
2003-04-30,917.84,922.01,911.70,916.92,0,-0.92,-0.10%,916.92,N/A,N/A
